date,price_sll,sl_minimum_wages,fuel_price_liter,usd_price,exchange_rate,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,rqm,month,year,pop_region,region_eastern,region_north western,region_northern,region_southern,commodity_rice (imported),commodity_fish (bonga),commodity_oil (palm),period_quarterly,pandemics,season_encoded,km_from_city
10/15/2018,2000.0,21000,4000,0.9357,17729.00305,90.9149,91.0339,389.7287,370.5094,1215.1543,1359.009,99.8761,105.0509,89.492,10,2018,1786879,1,0,0,0,0,0,1,4,0,1,300
10/15/2018,2000.0,21000,4000,1.1404,15869.69879,15.115,33.5776,43.6372,79.4324,79.9381,132.4059,52.1418,59.9751,63.1561,10,2018,1625131,0,0,0,0,0,0,1,4,0,1,300
10/15/2018,2000.0,21000,4000,0.5263,7264.327872,107.1277,166.7105,348.2979,491.769,800.7553,1081.977,65.3004,71.4069,74.2466,10,2018,1786879,1,0,0,0,0,0,0,4,0,1,300
10/15/2018,2000.0,21000,4000,2.1053,9427.372366,5.6961,36.4376,20.4902,73.0324,43.9804,96.0219,25.8125,36.7209,50.9144,10,2018,1043490,0,1,0,0,0,1,0,4,0,1,300
11/15/2018,2500.0,21000,5000,1.0435,2898.620071,2.5691,2.8473,10.9613,14.4451,320.0829,400.3893,96.454,85.7485,80.4316,11,2018,1625131,0,0,0,0,0,0,1,4,0,1,300
11/15/2018,16600.0,500000,7000,2.6021,936.9898105,224.2213,239.6221,552.418,600.1292,1243.5328,1445.1503,93.7042,92.1801,86.1446,11,2018,1680416,0,0,1,0,0,1,0,4,0,1,300
11/15/2018,9106.0,500000,7000,2.042,2026.836349,5.7377,10.8131,29.6475,25.2746,39.1148,33.5145,67.9038,112.3969,112.8699,11,2018,1043490,0,1,0,0,0,1,0,4,0,1,300
11/15/2018,9100.0,500000,7500,0.4912,11876.90584,7.0796,10.0543,21.531,25.5965,44.646,57.9493,80.2406,88.579,80.4218,11,2018,1625131,0,0,0,0,0,0,0,4,0,1,24
11/15/2018,9100.0,500000,7500,0.9213,8736.985609,153.5738,146.9227,443.3033,443.9956,1392.459,1545.4295,104.3779,99.8475,90.1654,11,2018,1680416,0,0,1,0,0,0,1,4,0,1,24
11/15/2018,9100.0,500000,7500,0.8274,13249.86175,4.5414,4.7963,9.4641,15.5866,32.7569,48.0212,97.3982,76.0715,73.6919,11,2018,1565269,0,0,0,1,0,0,1,4,0,1,24
11/15/2018,9100.0,500000,7500,0.5554,16009.1044,130.0574,180.279,396.7377,501.3046,755.9426,1016.974,72.8941,79.549,74.5825,11,2018,1680416,0,0,1,0,0,0,0,4,0,1,24
11/15/2018,10516.0,500000,5500,0.8071,15617.39339,83.1062,213.9917,536.8319,714.9044,1318.7699,1629.6501,40.2327,75.435,81.0398,11,2018,1786879,1,0,0,0,0,0,1,4,0,1,300
11/15/2018,16600.0,500000,7000,0.5045,17210.64765,4.2301,10.7215,141.6991,109.8481,738.9735,770.8024,58.7098,126.5762,95.9236,11,2018,1043490,0,1,0,0,0,0,0,4,0,1,209
11/15/2018,9003.0,500000,7000,0.538,19118.15868,12.768,20.451,49.5525,47.8494,66.7127,71.8958,69.8124,102.9441,93.6712,11,2018,1565269,0,0,0,1,0,0,0,4,0,1,209
11/15/2018,15000.0,500000,6000,0.5707,12814.10149,129.8584,159.2274,193.9735,306.4056,274.6903,463.0796,82.1169,64.4658,60.1781,11,2018,1786879,1,0,0,0,0,0,0,4,0,1,417
11/15/2018,9000.0,500000,8000,2.8588,17524.47693,257.5664,276.9929,587.9646,608.3401,837.3363,1025.8504,93.111,96.7048,81.801,11,2018,1786879,1,0,0,0,0,1,0,4,0,1,300
11/15/2018,9000.0,500000,8000,0.9057,16482.00715,1.0656,1.0779,3.4426,3.5721,127.6475,136.0732,99.7977,99.0458,94.2319,11,2018,1043490,0,1,0,0,0,0,1,4,0,1,300
11/15/2018,9000.0,500000,8000,1.9253,18022.6206,2.7901,10.1201,137.8564,110.2158,828.1989,774.9832,51.5213,122.9924,106.7792,11,2018,1625131,0,0,0,0,0,1,0,4,0,1,300
11/15/2018,9000.0,600000,10000,2.1587,9780.862116,2.3425,2.6825,7.6961,8.4599,194.3923,190.5851,95.5748,95.8628,101.898,11,2018,1565269,0,0,0,1,1,1,0,4,0,1,24
12/15/2018,9000.0,600000,10000,0.1905,6726.604961,88.55,104.882,335.127,347.0,1181.36,1198.85,85.134,96.7449,98.5538,12,2018,1043490,0,1,0,0,1,0,0,4,0,0,24
12/15/2018,9000.0,600000,10000,0.9253,14022.37521,13.38,21.387,39.653,46.0,95.03,77.85,69.651,88.0569,119.5582,12,2018,1680416,0,0,1,0,1,1,0,4,0,0,24
12/15/2018,3000.0,500000,5000,0.8372,6042.485955,1.49,1.503,5.585,6.0,151.09,200.36,99.853,99.3181,76.5778,12,2018,1043490,0,1,0,0,0,1,0,4,0,0,24
12/15/2018,3000.0,500000,5000,0.2097,5044.474334,36.39,55.974,58.425,133.0,151.55,221.06,67.878,47.7459,69.9185,12,2018,1680416,0,0,1,0,0,0,0,4,0,0,24
12/15/2018,3000.0,500000,5000,2.1587,14999.84545,2.34,2.683,7.696,8.0,194.39,190.59,95.575,95.8628,101.898,12,2018,1565269,0,0,0,1,0,1,0,4,0,0,24
12/15/2018,3000.0,500000,5000,0.3205,13448.74124,9.94,25.168,29.658,61.0,103.48,101.52,49.525,55.5063,101.7613,12,2018,1680416,0,0,1,0,0,0,1,4,0,0,24
12/15/2018,3000.0,500000,5000,0.394,3947.218601,205.33,267.978,508.0,878.0,1306.33,1846.78,77.051,58.3414,70.8934,12,2018,1625131,0,0,0,0,0,0,1,4,0,0,24
12/15/2018,3000.0,500000,5000,0.342,15184.0522,83.02,49.251,323.088,229.0,1127.41,1022.31,162.24,139.2578,110.1817,12,2018,1043490,0,1,0,0,0,0,1,4,0,0,24
12/15/2018,3000.0,500000,5000,0.1891,16995.04506,37.54,32.21,275.827,230.0,1103.0,958.44,114.321,119.1076,114.9276,12,2018,1565269,0,0,0,1,0,0,0,4,0,0,24
12/15/2018,3000.0,500000,5000,1.9253,19255.74827,2.79,10.12,137.856,110.0,828.2,774.98,51.521,122.9924,106.7792,12,2018,1625131,0,0,0,0,0,1,0,4,0,0,24
12/15/2018,8974.0,500000,6000,0.2155,891.0605229,19.5,9.348,26.928,25.0,49.37,54.66,170.74,105.1142,91.8135,12,2018,1786879,1,0,0,0,0,0,0,4,0,0,24
12/15/2018,8974.0,500000,6000,0.3048,4408.530864,18.42,40.774,54.718,105.0,165.41,173.87,51.164,56.1973,95.4008,12,2018,1786879,1,0,0,0,0,0,1,4,0,0,24
12/15/2018,8974.0,500000,6000,0.3124,20907.71871,2.1,3.26,21.616,32.0,564.24,499.16,85.967,74.4652,112.7833,12,2018,1565269,0,0,0,1,0,0,1,4,0,0,24
12/15/2018,8974.0,500000,6000,1.1897,13012.51242,11.36,28.161,92.901,69.0,126.3,101.68,49.333,130.6504,122.0438,12,2018,1786879,1,0,0,0,0,1,0,4,0,0,24
12/15/2018,8974.0,500000,6000,0.4912,11709.637,7.08,10.054,21.531,26.0,44.65,57.95,80.241,88.579,80.4218,12,2018,1625131,0,0,0,0,0,0,0,4,0,0,24
1/15/2019,8974.0,500000,6000,2.3108,8002.9776,233.71,286.563,683.471,830.0,1055.82,1344.99,81.871,82.5452,78.6592,1,2019,1070186,0,1,0,0,0,1,0,1,0,0,24
1/15/2019,8961.0,500000,7000,0.3205,11065.22756,9.94,25.168,29.658,61.0,103.48,101.52,49.525,55.5063,101.7613,1,2019,1723415,0,0,1,0,0,0,1,1,0,0,300
1/15/2019,9527.0,21000,5000,2.5419,8002.9776,39.71,73.966,84.429,185.0,169.76,310.13,56.622,48.442,56.1544,1,2019,1605318,0,0,0,1,0,1,0,1,0,0,300
1/15/2019,8943.0,500000,7500,3.1774,8002.9776,168.0,182.222,615.333,607.0,1885.0,2389.1,92.404,101.3032,78.988,1,2019,1832589,1,0,0,0,0,1,0,1,0,0,24
1/15/2019,8943.0,500000,7500,0.9243,8002.9776,238.24,335.069,562.765,881.0,1568.12,2055.19,71.525,64.2986,76.4151,1,2019,1070186,0,1,0,0,0,0,1,1,0,0,24
1/15/2019,9527.0,21000,5000,2.1375,8002.9776,18.76,16.204,26.521,31.0,57.89,75.82,112.073,88.4337,79.107,1,2019,1666710,0,0,0,0,0,1,0,1,0,0,300
1/15/2019,16600.0,500000,7000,1.0976,8002.9776,21.26,21.955,49.836,53.0,70.55,91.49,97.438,95.2888,79.3702,1,2019,1666710,0,0,0,0,0,0,1,1,0,0,24
1/15/2019,16600.0,500000,7000,2.6574,8002.9776,93.94,87.89,256.941,281.0,1311.0,1695.65,106.514,91.707,77.4483,1,2019,1723415,0,0,1,0,0,1,0,1,0,0,24
1/15/2019,16600.0,500000,7000,0.543,8002.9776,2.92,9.041,133.472,92.0,920.62,809.91,56.372,140.3364,113.5033,1,2019,1605318,0,0,0,1,0,0,0,1,0,0,24
1/15/2019,16600.0,500000,7000,0.8666,8002.9776,121.43,106.909,281.16,297.0,372.05,511.42,112.98,94.8112,73.2711,1,2019,1605318,0,0,0,1,0,0,1,1,0,0,24
1/15/2019,16600.0,500000,7000,0.5315,8002.9776,100.0,98.484,415.471,463.0,1623.53,2071.03,101.465,89.9485,78.4961,1,2019,1723415,0,0,1,0,0,0,0,1,0,0,24
1/15/2019,2500.0,21000,5000,0.8666,8002.9776,98.67,79.967,326.333,284.0,1536.67,1805.69,122.009,114.4553,85.1835,1,2019,1832589,1,0,0,0,0,0,1,1,0,0,24
1/15/2019,8750.0,500000,7500,0.1905,15481.4917,88.55,104.882,335.127,347.0,1181.36,1198.85,85.134,96.7449,98.5538,1,2019,1070186,0,1,0,0,0,0,0,1,0,0,24
1/15/2019,4000.0,600000,9000,0.543,8002.9776,13.67,29.322,190.333,112.0,1132.0,1002.73,54.387,164.7629,112.7641,1,2019,1832589,1,0,0,0,0,0,0,1,0,0,300
1/15/2019,8681.0,500000,7000,0.4912,4296.48391,7.08,10.054,21.531,26.0,44.65,57.95,80.241,88.579,80.4218,1,2019,1666710,0,0,0,0,0,0,0,1,0,0,300
2/15/2019,8617.25,500000,7000,0.5849,8002.9776,75.43,114.191,311.701,331.0,392.08,546.35,67.479,94.3011,72.2706,2,2019,1723415,0,0,1,0,0,0,0,1,0,0,24
2/15/2019,8617.25,500000,7000,0.5963,8002.9776,26.92,61.32,57.444,145.0,107.09,216.44,48.129,43.5499,51.7081,2,2019,1605318,0,0,0,1,0,0,0,1,0,0,24
2/15/2019,8617.25,500000,7000,0.8945,8002.9776,12.51,22.299,28.96,52.0,54.75,80.54,64.131,62.4187,71.5169,2,2019,1605318,0,0,0,1,0,0,1,1,0,0,24
2/15/2019,15000.0,500000,6000,3.1537,8002.9776,60.27,94.852,161.207,238.0,299.85,399.45,65.368,69.0377,75.6749,2,2019,1832589,1,0,0,0,0,1,0,1,0,0,417
2/15/2019,10516.0,500000,5500,0.8601,8002.9776,175.05,157.873,530.2,466.0,780.21,812.57,110.547,113.5077,96.0666,2,2019,1832589,1,0,0,0,0,0,1,1,0,0,300
2/15/2019,16600.0,500000,7000,0.9748,8002.9776,9.61,41.828,27.792,82.0,59.02,117.47,31.2,40.8697,54.1463,2,2019,1070186,0,1,0,0,0,0,1,1,0,0,300
2/15/2019,8600.0,500000,8000,0.4912,13848.67163,7.08,10.054,21.531,26.0,44.65,57.95,80.241,88.579,80.4218,2,2019,1666710,0,0,0,0,0,0,0,1,0,0,209
2/15/2019,8600.0,500000,8000,0.9461,8002.9776,87.58,53.182,284.37,263.0,1312.46,1330.23,159.118,107.8034,98.6739,2,2019,1723415,0,0,1,0,0,0,1,1,0,0,209
2/15/2019,15000.0,500000,6000,0.5677,8002.9776,7.81,10.605,68.5,76.0,641.26,673.25,82.119,90.9312,95.3181,2,2019,1070186,0,1,0,0,0,0,0,1,0,0,417
2/15/2019,15000.0,500000,6000,2.6376,8002.9776,160.97,186.665,415.701,500.0,717.66,902.73,86.593,83.4934,79.7234,2,2019,1723415,0,0,1,0,0,1,0,1,0,0,417
2/15/2019,9527.29,21000,5000,2.2936,8002.9776,7.83,13.129,19.39,26.0,35.08,39.33,70.777,81.7263,91.4014,2,2019,1070186,0,1,0,0,0,1,0,1,0,0,300
2/15/2019,8500.0,500000,8000,0.543,8002.9776,13.67,29.322,190.333,112.0,1132.0,1002.73,54.387,164.7629,112.7641,2,2019,1832589,1,0,0,0,0,0,0,1,0,0,417
2/15/2019,8500.0,500000,8000,2.1216,8002.9776,3.53,5.957,11.292,22.0,463.34,456.8,77.84,66.9179,101.4014,2,2019,1666710,0,0,0,0,0,1,0,1,0,0,417
2/15/2019,8500.0,500000,7000,1.0894,8002.9776,2.62,3.731,14.673,16.0,327.71,325.54,87.222,94.7394,100.647,2,2019,1666710,0,0,0,0,0,0,1,1,0,0,300
2/15/2019,8500.0,500000,8000,2.5229,8002.9776,10.12,12.77,28.26,29.0,39.34,44.72,85.095,98.6271,90.1755,2,2019,1605318,0,0,0,1,0,1,0,1,0,0,300
3/15/2019,8500.0,500000,8000,1.071,8002.9776,90.91,91.034,389.729,371.0,1215.15,1359.01,99.876,105.0509,89.492,3,2019,1666710,0,0,0,0,0,0,1,1,0,0,300
3/15/2019,8500.0,500000,8000,0.8794,8002.9776,1.19,1.182,3.096,4.0,206.47,291.27,100.149,90.8588,71.8536,3,2019,1605318,0,0,0,1,0,0,1,1,0,0,300
3/15/2019,8500.0,500000,8000,0.5862,8002.9776,9.98,24.628,27.495,61.0,89.74,97.4,50.557,52.9437,92.8755,3,2019,1723415,0,0,1,0,0,0,0,1,0,0,300
3/15/2019,8500.0,500000,8000,0.8455,8002.9776,23.47,36.796,60.034,86.0,123.98,139.62,68.12,72.5913,89.5485,3,2019,1832589,1,0,0,0,0,0,1,1,0,0,300
3/15/2019,8500.0,500000,8000,2.8185,8002.9776,44.0,21.98,55.082,37.0,79.25,74.36,181.615,137.121,105.7967,3,2019,1832589,1,0,0,0,0,1,0,1,0,0,300
3/15/2019,8500.0,500000,8000,0.5862,8002.9776,0.72,0.669,2.633,3.0,41.75,60.31,100.96,100.3521,73.601,3,2019,1605318,0,0,0,1,0,0,0,1,0,0,300
3/15/2019,8500.0,500000,7000,0.4912,19319.74107,7.08,10.054,21.531,26.0,44.65,57.95,80.241,88.579,80.4218,3,2019,1666710,0,0,0,0,0,0,0,1,0,0,209
3/15/2019,8500.0,500000,7000,0.6088,8002.9776,87.65,132.95,287.678,387.0,675.75,840.98,67.161,74.9377,80.5844,3,2019,1832589,1,0,0,0,0,0,0,1,0,0,24
3/15/2019,8500.0,500000,7000,2.4803,8002.9776,1.87,3.367,26.447,37.0,604.51,548.48,82.141,78.0843,110.0335,3,2019,1605318,0,0,0,1,0,1,0,1,0,0,24
3/15/2019,8500.0,500000,7500,0.5581,8002.9776,80.79,100.29,321.827,338.0,1272.93,1254.47,81.479,95.3142,101.4597,3,2019,1070186,0,1,0,0,0,0,0,1,0,0,24
3/15/2019,13500.0,500000,5000,0.9583,8002.9776,29.83,11.026,43.059,20.0,56.03,35.12,217.327,176.4935,146.3406,3,2019,1070186,0,1,0,0,0,0,1,1,0,0,300
3/15/2019,13500.0,500000,5000,2.0857,8002.9776,158.47,147.636,467.718,487.0,1168.59,1405.24,107.097,96.0691,83.2783,3,2019,1666710,0,0,0,0,0,1,0,1,0,0,300
3/15/2019,13500.0,500000,5000,0.9301,8002.9776,187.48,134.247,361.511,392.0,869.33,983.52,138.232,92.4005,88.5062,3,2019,1723415,0,0,1,0,0,0,1,1,0,0,300
3/15/2019,13500.0,500000,5000,2.593,8002.9776,12.98,33.469,34.654,80.0,101.02,129.02,46.75,49.8502,79.858,3,2019,1723415,0,0,1,0,0,1,0,1,0,0,300
3/15/2019,13500.0,500000,5000,2.0293,8002.9776,92.83,63.239,282.495,281.0,1207.56,1132.75,143.36,100.4475,106.5467,3,2019,1070186,0,1,0,0,0,1,0,1,0,0,300
4/15/2019,13500.0,500000,5000,0.5531,8002.9776,105.36,104.996,250.667,286.0,300.66,421.49,100.333,88.0687,71.9962,4,2019,1070186,0,1,0,0,0,0,0,2,0,0,300
4/15/2019,14000.0,500000,5000,1.0615,8002.9776,129.86,159.227,193.974,306.0,274.69,463.08,82.117,64.4658,60.1781,4,2019,1666710,0,0,0,0,0,0,1,2,0,0,300
4/15/2019,14000.0,500000,5000,0.8939,8002.9776,54.32,72.666,145.095,199.0,362.74,420.22,76.372,74.2096,86.6391,4,2019,1723415,0,0,1,0,0,0,1,2,0,0,300
4/15/2019,14000.0,500000,5000,0.4912,12725.21161,7.08,10.054,21.531,26.0,44.65,57.95,80.241,88.579,80.4218,4,2019,1666710,0,0,0,0,0,0,0,2,0,0,300
4/15/2019,14000.0,500000,5000,2.7933,8002.9776,9.81,10.738,17.177,19.0,26.01,25.4,94.128,94.3189,101.7235,4,2019,1832589,1,0,0,0,0,1,0,2,0,0,300
4/15/2019,14000.0,500000,5000,2.1229,8002.9776,20.76,52.34,55.398,111.0,98.04,178.77,44.927,54.0014,57.2361,4,2019,1666710,0,0,0,0,0,1,0,2,0,0,300
4/15/2019,14000.0,500000,5000,0.8715,8002.9776,147.98,124.921,337.748,379.0,863.84,1000.67,117.746,89.4843,86.4616,4,2019,1605318,0,0,0,1,0,0,1,2,0,0,300
4/15/2019,15000.0,500000,6000,0.581,8002.9776,77.01,32.498,249.402,177.0,1131.81,1116.14,218.704,138.9449,101.3914,4,2019,1723415,0,0,1,0,0,0,0,2,0,0,300
4/15/2019,15000.0,500000,6000,2.593,8002.9776,12.98,33.469,34.654,80.0,101.02,129.02,46.75,49.8502,79.858,4,2019,1723415,0,0,1,0,0,1,0,2,0,0,300
4/15/2019,15000.0,500000,6000,0.5922,8002.9776,100.36,134.658,279.26,329.0,611.31,736.58,75.443,85.3026,83.22,4,2019,1605318,0,0,0,1,0,0,0,2,0,0,300
4/15/2019,15000.0,500000,6000,0.5922,8002.9776,0.77,1.266,4.234,8.0,417.59,381.12,92.1,78.2227,109.3242,4,2019,1832589,1,0,0,0,0,0,0,2,0,0,300
4/15/2019,15000.0,500000,6000,0.838,8002.9776,11.79,20.74,128.293,87.0,828.87,782.75,65.217,142.1008,105.8177,4,2019,1832589,1,0,0,0,0,0,1,2,0,0,300
4/15/2019,15000.0,500000,6000,2.0293,8002.9776,92.83,63.239,282.495,281.0,1207.56,1132.75,143.36,100.4475,106.5467,4,2019,1070186,0,1,0,0,0,1,0,2,0,0,300
4/15/2019,15000.0,500000,6000,0.9497,8002.9776,104.66,104.934,416.598,416.0,1461.46,1675.14,99.748,100.1919,87.3196,4,2019,1070186,0,1,0,0,0,0,1,2,0,0,300
4/15/2019,8350.0,500000,7000,2.5698,8002.9776,85.86,110.211,258.425,343.0,653.06,799.72,78.863,76.0471,81.8872,4,2019,1605318,0,0,0,1,0,1,0,2,0,0,300
5/15/2019,8333.33,500000,6000,2.8562,8002.9776,26.25,57.829,58.967,124.0,126.85,208.57,49.736,51.2881,62.6096,5,2019,1605318,0,0,0,1,0,1,0,2,0,0,300
5/15/2019,8333.33,500000,6000,0.6438,8002.9776,257.57,276.993,587.965,608.0,837.34,1025.85,93.111,96.7048,81.801,5,2019,1832589,1,0,0,0,0,0,0,2,0,0,300
5/15/2019,2500.0,21000,5000,1.0615,8002.9776,129.86,159.227,193.974,306.0,274.69,463.08,82.117,64.4658,60.1781,5,2019,1666710,0,0,0,0,0,0,1,2,0,0,209
5/15/2019,8333.0,500000,6000,0.6714,8002.9776,153.57,146.923,443.303,444.0,1392.46,1545.43,104.378,99.8475,90.1654,5,2019,1723415,0,0,1,0,0,0,0,2,0,0,300
5/15/2019,15000.0,500000,6000,0.5978,8002.9776,135.65,163.311,363.608,378.0,626.52,763.91,83.567,96.2171,82.2476,5,2019,1605318,0,0,0,1,0,0,0,2,0,0,300
5/15/2019,8333.0,500000,6000,0.5794,8002.9776,10.42,18.908,22.648,37.0,48.14,50.96,64.49,69.6918,95.3698,5,2019,1070186,0,1,0,0,0,0,0,2,0,0,300
5/15/2019,16600.0,500000,7000,2.5927,8002.9776,19.5,9.348,26.928,25.0,49.37,54.66,170.74,105.1142,91.8135,5,2019,1666710,0,0,0,0,0,1,0,2,0,0,24
5/15/2019,2600.0,500000,5500,2.5293,8002.9776,140.83,171.491,301.508,395.0,517.38,738.59,82.626,76.938,70.4498,5,2019,1070186,0,1,0,0,0,1,0,2,0,0,24
5/15/2019,2600.0,500000,5500,2.8742,8002.9776,2.0,3.025,24.098,41.0,649.3,603.36,87.229,66.9255,107.4884,5,2019,1723415,0,0,1,0,0,1,0,2,0,0,24
5/15/2019,2600.0,500000,5500,0.9887,8002.9776,120.52,114.922,203.95,261.0,296.69,445.1,104.672,78.9057,67.3892,5,2019,1605318,0,0,0,1,0,0,1,2,0,0,24
5/15/2019,8250.0,500000,8000,0.4912,17355.05924,7.08,10.054,21.531,26.0,44.65,57.95,80.241,88.579,80.4218,5,2019,1666710,0,0,0,0,0,0,0,2,0,0,300
5/15/2019,8250.0,500000,8000,0.9772,8002.9776,159.3,160.321,646.752,623.0,1771.55,1946.23,99.383,103.7545,91.0705,5,2019,1832589,1,0,0,0,0,0,1,2,0,0,300
5/15/2019,8250.0,500000,7500,0.9772,8002.9776,78.82,50.99,302.967,275.0,1272.65,1235.13,149.704,109.6637,103.0133,5,2019,1723415,0,0,1,0,0,0,1,2,0,0,209
5/15/2019,8250.0,500000,7500,2.9862,8002.9776,83.11,213.992,536.832,715.0,1318.77,1629.65,40.233,75.435,81.0398,5,2019,1832589,1,0,0,0,0,1,0,2,0,0,209
5/15/2019,8230.0,500000,7000,0.9772,8002.9776,23.48,56.626,41.975,131.0,92.66,197.81,46.22,36.9002,49.398,5,2019,1070186,0,1,0,0,0,0,1,2,0,0,209
6/15/2019,8200.0,500000,7500,0.9694,8002.9776,5.1781,5.6729,8.6849,9.3294,56.5388,73.2047,95.3637,96.666,79.97,6,2019,1070186,0,1,0,0,0,1,0,2,0,1,300
6/15/2019,8200.0,500000,7500,1.0615,8002.9776,129.8584,159.2274,193.9735,306.4056,274.6903,463.0796,82.1169,64.4658,60.1781,6,2019,1666710,0,0,0,0,0,0,1,2,0,1,300
6/15/2019,10516.0,500000,5500,2.5927,8002.9776,19.4972,9.3477,26.9282,25.1315,49.3702,54.6639,170.7398,105.1142,91.8135,6,2019,1666710,0,0,0,0,0,1,0,2,0,1,300
6/15/2019,10516.0,500000,5500,0.3745,8002.9776,36.3881,55.9743,58.4247,133.31,151.5525,221.0583,67.878,47.7459,69.9185,6,2019,1070186,0,1,0,0,0,0,1,2,0,1,300
6/15/2019,10516.0,500000,5500,0.9694,8002.9776,92.4018,102.1228,261.4658,298.4875,536.1598,667.1207,90.9254,87.9989,80.6592,6,2019,1723415,0,0,1,0,0,1,0,2,0,1,300
6/15/2019,8114.0,500000,6000,0.3745,8002.9776,53.2283,115.8598,246.6164,329.4309,668.3379,817.093,48.1784,75.602,82.0147,6,2019,1723415,0,0,1,0,0,0,1,2,0,1,300
6/15/2019,8100.0,500000,7500,1.1445,8002.9776,49.6022,72.2663,125.5801,193.8357,294.7845,388.3083,70.6676,66.5144,76.5198,6,2019,1832589,1,0,0,0,0,1,0,2,0,1,209
6/15/2019,8085.0,500000,6000,0.2204,8002.9776,9.3333,8.5222,17.3333,17.4889,26.3333,28.2778,105.9984,99.4341,94.9202,6,2019,1666710,0,0,0,0,0,0,0,2,0,1,209
6/15/2019,4000.0,600000,9000,0.8968,8002.9776,121.0868,111.8346,287.6027,394.0017,996.5616,1001.2741,107.9191,73.6637,99.534,6,2019,1605318,0,0,0,1,0,1,0,2,0,1,417
6/15/2019,4000.0,600000,9000,0.2316,8002.9776,149.7845,128.432,372.4751,379.095,764.9613,870.9722,116.0025,98.2986,87.9666,6,2019,1832589,1,0,0,0,0,0,0,2,0,1,209
6/15/2019,6000.0,600000,9000,0.5794,8002.9776,10.418,18.9077,22.6475,36.8456,48.1393,50.962,64.49,69.6918,95.3698,6,2019,1070186,0,1,0,0,1,0,0,2,0,1,417
6/15/2019,6000.0,600000,9000,0.2573,8002.9776,54.6256,84.861,234.5525,257.7826,352.6393,500.0495,66.3531,91.325,71.0988,6,2019,1723415,0,0,1,0,1,0,0,2,0,1,417
6/15/2019,6000.0,600000,9000,0.2423,8002.9776,64.0183,123.0874,314.2192,350.3954,884.1416,884.2061,53.8837,89.9621,99.9928,6,2019,1605318,0,0,0,1,1,0,0,2,0,1,417
6/15/2019,6000.0,600000,9000,0.3745,8002.9776,95.232,93.7761,254.5635,271.1871,418.2044,546.6298,101.474,94.0881,76.928,6,2019,1832589,1,0,0,0,1,0,1,2,0,1,417
6/15/2019,6000.0,600000,9000,0.3789,8002.9776,166.9041,102.1228,370.1598,298.4875,671.0594,667.1207,160.4738,123.2335,100.5817,6,2019,1605318,0,0,0,1,1,0,1,2,0,1,417
7/15/2019,6000.0,600000,9000,1.0615,8002.9776,129.8584,159.2274,193.9735,306.4056,274.6903,463.0796,82.1169,64.4658,60.1781,7,2019,1666710,0,0,0,0,1,0,1,3,0,1,417
7/15/2019,6000.0,600000,9000,0.6343,8002.9776,121.6667,134.7,288.0,333.0556,391.6667,524.4333,90.6705,86.8664,75.1575,7,2019,1832589,1,0,0,0,1,0,0,3,0,1,417
7/15/2019,6000.0,600000,9000,1.0761,8002.9776,402.6667,267.9778,1311.6667,877.8778,2299.3333,1846.7778,149.3406,148.8568,124.3732,7,2019,1832589,1,0,0,0,1,0,1,3,0,1,417
7/15/2019,8000.0,600000,10000,0.623,8002.9776,38.2925,49.605,65.5189,112.789,108.8726,182.4774,79.2829,61.503,61.7593,7,2019,1605318,0,0,0,1,1,0,0,3,0,1,417
7/15/2019,8000.0,600000,10000,0.6615,8002.9776,318.5882,254.2431,1120.0588,832.2824,2078.1765,1794.698,124.8204,134.1663,115.7078,7,2019,1723415,0,0,1,0,1,0,0,3,0,1,417
7/15/2019,8000.0,600000,10000,3.285,8002.9776,469.6667,286.2778,789.6667,702.9444,1045.0,1071.5111,162.9601,112.164,97.5487,7,2019,1832589,1,0,0,0,1,1,0,3,0,1,417
7/15/2019,8000.0,600000,10000,1.0761,8002.9776,3.0991,10.7171,8.5943,25.7343,20.4811,42.5764,51.5301,52.035,57.9749,7,2019,1723415,0,0,1,0,1,0,1,3,0,1,417
7/15/2019,8000.0,600000,10000,3.1717,8002.9776,3.1176,33.5922,120.5882,127.6529,1004.7059,942.5196,21.0344,94.8677,106.5286,7,2019,1723415,0,0,1,0,1,1,0,3,0,1,417
7/15/2019,8000.0,600000,10000,3.1717,8002.9776,60.2123,73.966,153.3491,184.9325,220.316,310.125,82.5827,83.7977,71.9457,7,2019,1605318,0,0,0,1,1,1,0,3,0,1,417
7/15/2019,8000.0,500000,7500,1.0761,8002.9776,124.6368,109.1041,319.5566,332.2329,517.5991,604.1494,113.6128,96.296,85.9073,7,2019,1605318,0,0,0,1,0,0,1,3,0,1,417
7/15/2019,8000.0,500000,7500,0.6457,8002.9776,32.2941,50.5529,78.2353,120.4863,109.1765,166.0,67.1326,67.6204,67.7139,7,2019,1070186,0,1,0,0,0,0,0,3,0,1,417
7/15/2019,6000.0,600000,9000,1.0761,8002.9776,182.6471,272.1373,401.2941,509.0784,658.1176,827.5098,67.7091,79.2354,79.7743,7,2019,1070186,0,1,0,0,1,0,1,3,0,1,300
7/15/2019,6000.0,600000,9000,0.6457,8002.9776,26.7786,30.63,56.7357,67.2198,93.3929,116.4843,89.1905,86.4231,81.7436,7,2019,1666710,0,0,0,0,1,0,0,3,0,1,300
